autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
115408,herbivorous,Cibicides refulgens,species,Chaetoceros socialis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,swimming
115409,herbivorous,Cibicides refulgens,species,Corethron criophilum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115410,herbivorous,Cibicides refulgens,species,Coscinodiscus oculoides,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115411,herbivorous,Cibicides refulgens,species,Cylindrotheca closterium,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,swimming
115412,herbivorous,Cibicides refulgens,species,Eucampia antarctica,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115413,herbivorous,Cibicides refulgens,species,Fragilariopsis curta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115414,herbivorous,Cibicides refulgens,species,Fragilariopsis cylindrus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115415,herbivorous,Cibicides refulgens,species,Fragilariopsis kerguelensis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115416,herbivorous,Cibicides refulgens,species,Fragilariopsis linearis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115417,herbivorous,Cibicides refulgens,species,Fragilariopsis nana,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115418,herbivorous,Cibicides refulgens,species,Fragilariopsis obliquecostata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115419,herbivorous,Cibicides refulgens,species,Fragilariopsis pseudonana,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115420,herbivorous,Cibicides refulgens,species,Fragilariopsis rhombica,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115421,herbivorous,Cibicides refulgens,species,Fragilariopsis ritscheri,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115422,herbivorous,Cibicides refulgens,species,Fragilariopsis separanda,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115423,herbivorous,Cibicides refulgens,species,Fragilariopsis sublinearis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115424,herbivorous,Cibicides refulgens,species,Fragilariopsis vanheurckii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115425,herbivorous,Cibicides refulgens,species,Manguinea fusiformis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
